RecordingID,EventType,SiteID,EventID,EventRow,StartFrame,EndFrame,DetectedStartFrame,DetectedEndFrame,FootprintPixels,BaselineWindowFrames,CleanBaselineFrames,TruncatedBaseline,OverlapExcludedFrames,NonfiniteBaselineFrames,StoredBaseline,RecomputedBaseline,StoredStatus,RecomputedStatus,StoredAmplitude,RecomputedAmplitude,AbsDifference,MeasurementMatches,WrongDirection,Condition,SourceRawSHA256,Session,Case,Role
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/smooth-surge-audit-20260909/M400-01-baseline-awake/smooth_pairs,sink,21,6,113,488,519,488,519,783,20,11,0,9,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,KnownSignal,08b74a774c340ea6c53b7fed75718a61955e50fb4174286026ec0c29b90d7868,M400-01-baseline-awake,smooth_pairs,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/smooth-surge-audit-20260909/M400-01-baseline-awake/smooth_pairs,sink,22,1,114,50,56,53,55,240,20,20,0,0,0,104.019791666667,104.019791666667,valid,valid,0.114912025956599,0.114912025956599,0,1,0,KnownSignal,08b74a774c340ea6c53b7fed75718a61955e50fb4174286026ec0c29b90d7868,M400-01-baseline-awake,smooth_pairs,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/smooth-surge-audit-20260909/M400-01-baseline-awake/smooth_pairs,sink,22,2,115,60,66,62,66,304,20,17,0,3,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,KnownSignal,08b74a774c340ea6c53b7fed75718a61955e50fb4174286026ec0c29b90d7868,M400-01-baseline-awake,smooth_pairs,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/smooth-surge-audit-20260909/M400-01-baseline-awake/smooth_pairs,sink,22,3,116,71,82,71,73,250,20,12,0,8,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,KnownSignal,08b74a774c340ea6c53b7fed75718a61955e50fb4174286026ec0c29b90d7868,M400-01-baseline-awake,smooth_pairs,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/smooth-surge-audit-20260909/M400-01-baseline-awake/smooth_pairs,sink,22,4,117,110,117,113,115,450,20,20,0,0,0,104.388555555556,104.388555555556,valid,valid,0.0449996114942357,0.0449996114942357,0,1,0,KnownSignal,08b74a774c340ea6c53b7fed75718a61955e50fb4174286026ec0c29b90d7868,M400-01-baseline-awake,smooth_pairs,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/smooth-surge-audit-20260909/M400-01-baseline-awake/smooth_pairs,sink,22,5,118,261,266,263,266,598,20,19,0,1,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,KnownSignal,08b74a774c340ea6c53b7fed75718a61955e50fb4174286026ec0c29b90d7868,M400-01-baseline-awake,smooth_pairs,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/smooth-surge-audit-20260909/M400-01-baseline-awake/smooth_pairs,sink,22,6,119,335,352,335,340,1019,20,17,0,3,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,KnownSignal,08b74a774c340ea6c53b7fed75718a61955e50fb4174286026ec0c29b90d7868,M400-01-baseline-awake,smooth_pairs,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/smooth-surge-audit-20260909/M400-01-baseline-awake/smooth_pairs,sink,22,7,120,482,498,483,486,639,20,20,0,0,0,108.549061032864,108.549061032864,valid,valid,0.0917760732149846,0.0917760732149846,0,1,0,KnownSignal,08b74a774c340ea6c53b7fed75718a61955e50fb4174286026ec0c29b90d7868,M400-01-baseline-awake,smooth_pairs,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/smooth-surge-audit-20260909/M400-01-baseline-awake/smooth_pairs,sink,22,8,121,537,542,537,542,312,20,20,0,0,0,106.698076923077,106.698076923077,valid,valid,0.0728090886698026,0.0728090886698026,0,1,0,KnownSignal,08b74a774c340ea6c53b7fed75718a61955e50fb4174286026ec0c29b90d7868,M400-01-baseline-awake,smooth_pairs,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/smooth-surge-audit-20260909/M400-01-baseline-awake/smooth_pairs,sink,22,9,122,553,558,556,558,440,20,14,0,6,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,KnownSignal,08b74a774c340ea6c53b7fed75718a61955e50fb4174286026ec0c29b90d7868,M400-01-baseline-awake,smooth_pairs,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/smooth-surge-audit-20260909/M400-01-baseline-awake/smooth_pairs,sink,23,1,123,44,63,53,56,594,20,20,0,0,0,132.857070707071,132.857070707071,valid,valid,0.0732300097190596,0.0732300097190596,0,1,0,KnownSignal,08b74a774c340ea6c53b7fed75718a61955e50fb4174286026ec0c29b90d7868,M400-01-baseline-awake,smooth_pairs,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/smooth-surge-audit-20260909/M400-01-baseline-awake/smooth_pairs,sink,24,1,124,355,377,362,371,382,20,10,0,10,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,KnownSignal,08b74a774c340ea6c53b7fed75718a61955e50fb4174286026ec0c29b90d7868,M400-01-baseline-awake,smooth_pairs,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/smooth-surge-audit-20260909/M400-01-baseline-awake/smooth_pairs,sink,24,2,125,553,565,555,557,586,20,20,0,0,0,115.806313993174,115.806313993174,valid,valid,0.0728605636397127,0.0728605636397127,0,1,0,KnownSignal,08b74a774c340ea6c53b7fed75718a61955e50fb4174286026ec0c29b90d7868,M400-01-baseline-awake,smooth_pairs,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/smooth-surge-audit-20260909/M400-01-baseline-awake/smooth_pairs,sink,25,1,126,483,512,485,512,708,20,20,0,0,0,89.7965395480226,89.7965395480226,valid,valid,0.0713784064571589,0.0713784064571589,0,1,0,KnownSignal,08b74a774c340ea6c53b7fed75718a61955e50fb4174286026ec0c29b90d7868,M400-01-baseline-awake,smooth_pairs,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/smooth-surge-audit-20260909/M400-01-baseline-awake/smooth_pairs,sink,25,2,127,515,520,515,519,380,20,2,0,18,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,KnownSignal,08b74a774c340ea6c53b7fed75718a61955e50fb4174286026ec0c29b90d7868,M400-01-baseline-awake,smooth_pairs,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/smooth-surge-audit-20260909/M400-01-baseline-awake/smooth_pairs,sink,26,1,128,133,153,136,145,565,20,20,0,0,0,128.839203539823,128.839203539823,valid,valid,0.108939385925929,0.108939385925929,0,1,0,KnownSignal,08b74a774c340ea6c53b7fed75718a61955e50fb4174286026ec0c29b90d7868,M400-01-baseline-awake,smooth_pairs,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/smooth-surge-audit-20260909/M400-01-baseline-awake/smooth_pairs,sink,26,2,129,214,223,216,223,544,20,6,0,14,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,KnownSignal,08b74a774c340ea6c53b7fed75718a61955e50fb4174286026ec0c29b90d7868,M400-01-baseline-awake,smooth_pairs,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/smooth-surge-audit-20260909/M400-01-baseline-awake/smooth_pairs,sink,26,3,130,245,250,245,250,431,20,20,0,0,0,120.875986078886,120.875986078886,valid,valid,0.0445807912272266,0.0445807912272266,0,1,0,KnownSignal,08b74a774c340ea6c53b7fed75718a61955e50fb4174286026ec0c29b90d7868,M400-01-baseline-awake,smooth_pairs,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/smooth-surge-audit-20260909/M400-01-baseline-awake/smooth_pairs,sink,26,4,131,260,270,260,268,681,20,14,0,6,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,KnownSignal,08b74a774c340ea6c53b7fed75718a61955e50fb4174286026ec0c29b90d7868,M400-01-baseline-awake,smooth_pairs,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/smooth-surge-audit-20260909/M400-01-baseline-awake/smooth_pairs,sink,26,5,132,274,281,275,280,845,20,11,0,9,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,KnownSignal,08b74a774c340ea6c53b7fed75718a61955e50fb4174286026ec0c29b90d7868,M400-01-baseline-awake,smooth_pairs,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/smooth-surge-audit-20260909/M400-01-baseline-awake/smooth_pairs,sink,26,6,133,345,368,357,368,451,20,10,0,10,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,KnownSignal,08b74a774c340ea6c53b7fed75718a61955e50fb4174286026ec0c29b90d7868,M400-01-baseline-awake,smooth_pairs,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/smooth-surge-audit-20260909/M400-01-baseline-awake/smooth_pairs,sink,26,7,134,373,391,373,376,166,20,8,0,12,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,KnownSignal,08b74a774c340ea6c53b7fed75718a61955e50fb4174286026ec0c29b90d7868,M400-01-baseline-awake,smooth_pairs,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/smooth-surge-audit-20260909/M400-01-baseline-awake/smooth_pairs,sink,26,8,135,500,531,500,531,1454,20,20,0,0,0,111.541678129299,111.541678129299,valid,valid,0.0988866801166102,0.0988866801166102,0,1,0,KnownSignal,08b74a774c340ea6c53b7fed75718a61955e50fb4174286026ec0c29b90d7868,M400-01-baseline-awake,smooth_pairs,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/smooth-surge-audit-20260909/M400-01-baseline-awake/smooth_pairs,sink,26,9,136,553,558,553,557,841,20,9,0,11,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,KnownSignal,08b74a774c340ea6c53b7fed75718a61955e50fb4174286026ec0c29b90d7868,M400-01-baseline-awake,smooth_pairs,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/smooth-surge-audit-20260909/M400-01-baseline-awake/smooth_pairs,sink,27,1,137,59,72,61,63,308,20,20,0,0,0,123.489285714286,123.489285714286,valid,valid,0.0628294688797336,0.0628294688797336,0,1,0,KnownSignal,08b74a774c340ea6c53b7fed75718a61955e50fb4174286026ec0c29b90d7868,M400-01-baseline-awake,smooth_pairs,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/smooth-surge-audit-20260909/M400-01-baseline-awake/smooth_pairs,sink,28,1,138,432,456,449,456,970,20,20,0,0,0,85.789175257732,85.789175257732,valid,valid,0.0863120452319579,0.0863120452319579,0,1,0,KnownSignal,08b74a774c340ea6c53b7fed75718a61955e50fb4174286026ec0c29b90d7868,M400-01-baseline-awake,smooth_pairs,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/smooth-surge-audit-20260909/M400-01-baseline-awake/smooth_pairs,sink,28,2,139,458,461,458,461,612,20,12,0,8,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,KnownSignal,08b74a774c340ea6c53b7fed75718a61955e50fb4174286026ec0c29b90d7868,M400-01-baseline-awake,smooth_pairs,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/smooth-surge-audit-20260909/M400-01-baseline-awake/smooth_pairs,sink,29,1,140,95,111,102,104,348,20,20,0,0,0,86.5216954022988,86.5216954022988,valid,valid,0.0672726759450075,0.0672726759450075,0,1,0,KnownSignal,08b74a774c340ea6c53b7fed75718a61955e50fb4174286026ec0c29b90d7868,M400-01-baseline-awake,smooth_pairs,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/smooth-surge-audit-20260909/M400-01-baseline-awake/smooth_pairs,sink,29,2,141,520,534,532,534,348,20,20,0,0,0,87.1619252873563,87.1619252873563,valid,valid,0.100102695636837,0.100102695636837,0,1,0,KnownSignal,08b74a774c340ea6c53b7fed75718a61955e50fb4174286026ec0c29b90d7868,M400-01-baseline-awake,smooth_pairs,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/smooth-surge-audit-20260909/M400-01-baseline-awake/smooth_pairs,sink,29,3,142,542,546,542,545,680,20,17,0,3,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,KnownSignal,08b74a774c340ea6c53b7fed75718a61955e50fb4174286026ec0c29b90d7868,M400-01-baseline-awake,smooth_pairs,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/smooth-surge-audit-20260909/M400-01-baseline-awake/smooth_pairs,sink,30,1,143,137,151,137,142,340,20,20,0,0,0,111.965588235294,111.965588235294,valid,valid,0.0476590759240627,0.0476590759240627,0,1,0,KnownSignal,08b74a774c340ea6c53b7fed75718a61955e50fb4174286026ec0c29b90d7868,M400-01-baseline-awake,smooth_pairs,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/smooth-surge-audit-20260909/M400-01-baseline-awake/smooth_pairs,sink,31,1,144,143,164,143,145,207,20,20,0,0,0,130.713768115942,130.713768115942,valid,valid,0.0331051177573893,0.0331051177573893,0,1,0,KnownSignal,08b74a774c340ea6c53b7fed75718a61955e50fb4174286026ec0c29b90d7868,M400-01-baseline-awake,smooth_pairs,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/smooth-surge-audit-20260909/M400-01-baseline-awake/smooth_pairs,sink,32,1,145,137,147,138,147,1062,20,15,0,5,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,KnownSignal,08b74a774c340ea6c53b7fed75718a61955e50fb4174286026ec0c29b90d7868,M400-01-baseline-awake,smooth_pairs,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/smooth-surge-audit-20260909/M400-01-baseline-awake/smooth_pairs,sink,32,2,146,150,153,150,153,487,20,8,0,12,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,KnownSignal,08b74a774c340ea6c53b7fed75718a61955e50fb4174286026ec0c29b90d7868,M400-01-baseline-awake,smooth_pairs,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/smooth-surge-audit-20260909/M400-01-baseline-awake/smooth_pairs,sink,32,3,147,155,162,155,162,523,20,5,0,15,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,KnownSignal,08b74a774c340ea6c53b7fed75718a61955e50fb4174286026ec0c29b90d7868,M400-01-baseline-awake,smooth_pairs,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/smooth-surge-audit-20260909/M400-01-baseline-awake/smooth_pairs,sink,33,1,148,354,376,369,371,298,20,20,0,0,0,85.0619127516779,85.0619127516779,valid,valid,0.103337679424186,0.103337679424186,0,1,0,KnownSignal,08b74a774c340ea6c53b7fed75718a61955e50fb4174286026ec0c29b90d7868,M400-01-baseline-awake,smooth_pairs,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/smooth-surge-audit-20260909/M400-01-baseline-awake/smooth_pairs,sink,34,1,149,139,150,141,143,299,20,20,0,0,0,73.1994983277592,73.1994983277592,valid,valid,0.0617111344129868,0.0617111344129868,0,1,0,KnownSignal,08b74a774c340ea6c53b7fed75718a61955e50fb4174286026ec0c29b90d7868,M400-01-baseline-awake,smooth_pairs,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/smooth-surge-audit-20260909/M400-01-baseline-awake/smooth_pairs,sink,35,1,150,187,194,189,193,469,20,10,0,10,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,KnownSignal,08b74a774c340ea6c53b7fed75718a61955e50fb4174286026ec0c29b90d7868,M400-01-baseline-awake,smooth_pairs,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/smooth-surge-audit-20260909/M400-01-baseline-awake/smooth_pairs,sink,35,2,151,209,222,212,218,471,20,6,0,14,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,KnownSignal,08b74a774c340ea6c53b7fed75718a61955e50fb4174286026ec0c29b90d7868,M400-01-baseline-awake,smooth_pairs,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/smooth-surge-audit-20260909/M400-01-baseline-awake/smooth_pairs,sink,35,3,152,256,265,259,264,530,20,20,0,0,0,93.6738679245283,93.6738679245283,valid,valid,0.121560854953406,0.121560854953406,0,1,0,KnownSignal,08b74a774c340ea6c53b7fed75718a61955e50fb4174286026ec0c29b90d7868,M400-01-baseline-awake,smooth_pairs,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/smooth-surge-audit-20260909/M400-01-baseline-awake/smooth_pairs,sink,35,4,153,272,277,272,276,485,20,14,0,6,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,KnownSignal,08b74a774c340ea6c53b7fed75718a61955e50fb4174286026ec0c29b90d7868,M400-01-baseline-awake,smooth_pairs,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/smooth-surge-audit-20260909/M400-01-baseline-awake/smooth_pairs,sink,35,5,154,348,379,356,374,722,20,13,0,7,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,KnownSignal,08b74a774c340ea6c53b7fed75718a61955e50fb4174286026ec0c29b90d7868,M400-01-baseline-awake,smooth_pairs,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/smooth-surge-audit-20260909/M400-01-baseline-awake/smooth_pairs,sink,35,6,155,576,580,577,579,215,20,20,0,0,0,93.346976744186,93.346976744186,valid,valid,0.0774106110734643,0.0774106110734643,0,1,0,KnownSignal,08b74a774c340ea6c53b7fed75718a61955e50fb4174286026ec0c29b90d7868,M400-01-baseline-awake,smooth_pairs,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/smooth-surge-audit-20260909/M400-01-baseline-awake/smooth_pairs,sink,36,1,156,179,187,180,184,388,20,20,0,0,0,119.059536082474,119.059536082474,valid,valid,0.0549214094135526,0.0549214094135526,0,1,0,KnownSignal,08b74a774c340ea6c53b7fed75718a61955e50fb4174286026ec0c29b90d7868,M400-01-baseline-awake,smooth_pairs,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/smooth-surge-audit-20260909/M400-01-baseline-awake/smooth_pairs,sink,37,1,157,181,193,183,189,541,20,20,0,0,0,80.3362292051756,80.3362292051756,valid,valid,0.0646060112420305,0.0646060112420305,0,1,0,KnownSignal,08b74a774c340ea6c53b7fed75718a61955e50fb4174286026ec0c29b90d7868,M400-01-baseline-awake,smooth_pairs,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/smooth-surge-audit-20260909/M400-01-baseline-awake/smooth_pairs,sink,38,1,158,192,198,193,196,312,20,20,0,0,0,134.425801282051,134.425801282051,valid,valid,0.0674724045888438,0.0674724045888438,0,1,0,KnownSignal,08b74a774c340ea6c53b7fed75718a61955e50fb4174286026ec0c29b90d7868,M400-01-baseline-awake,smooth_pairs,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/smooth-surge-audit-20260909/M400-01-baseline-awake/smooth_pairs,sink,39,1,159,409,434,426,428,416,20,16,0,4,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,KnownSignal,08b74a774c340ea6c53b7fed75718a61955e50fb4174286026ec0c29b90d7868,M400-01-baseline-awake,smooth_pairs,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/smooth-surge-audit-20260909/M400-01-baseline-awake/smooth_pairs,sink,40,1,160,207,213,209,211,475,20,20,0,0,0,87.8406315789474,87.8406315789474,valid,valid,0.0835316590092585,0.0835316590092585,0,1,0,KnownSignal,08b74a774c340ea6c53b7fed75718a61955e50fb4174286026ec0c29b90d7868,M400-01-baseline-awake,smooth_pairs,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/smooth-surge-audit-20260909/M400-01-baseline-awake/smooth_pairs,sink,41,1,161,217,225,219,222,527,20,20,0,0,0,139.191271347249,139.191271347249,valid,valid,0.142007639686015,0.142007639686015,0,1,0,KnownSignal,08b74a774c340ea6c53b7fed75718a61955e50fb4174286026ec0c29b90d7868,M400-01-baseline-awake,smooth_pairs,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/smooth-surge-audit-20260909/M400-01-baseline-awake/smooth_pairs,sink,41,2,162,468,480,469,478,1463,20,8,0,12,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,KnownSignal,08b74a774c340ea6c53b7fed75718a61955e50fb4174286026ec0c29b90d7868,M400-01-baseline-awake,smooth_pairs,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/smooth-surge-audit-20260909/M400-01-baseline-awake/smooth_pairs,sink,42,1,163,223,234,232,234,218,20,20,0,0,0,98.3940366972477,98.3940366972477,valid,valid,0.110951566207768,0.110951566207768,0,1,0,KnownSignal,08b74a774c340ea6c53b7fed75718a61955e50fb4174286026ec0c29b90d7868,M400-01-baseline-awake,smooth_pairs,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/smooth-surge-audit-20260909/M400-01-baseline-awake/smooth_pairs,sink,43,1,164,264,286,266,279,1374,20,20,0,0,0,82.7483624454149,82.7483624454149,valid,valid,0.0559495146058028,0.0559495146058028,0,1,0,KnownSignal,08b74a774c340ea6c53b7fed75718a61955e50fb4174286026ec0c29b90d7868,M400-01-baseline-awake,smooth_pairs,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/smooth-surge-audit-20260909/M400-01-baseline-awake/smooth_pairs,sink,44,1,165,277,291,280,290,952,20,20,0,0,0,108.494695378151,108.494695378151,valid,valid,0.0565797518466758,0.0565797518466758,0,1,0,KnownSignal,08b74a774c340ea6c53b7fed75718a61955e50fb4174286026ec0c29b90d7868,M400-01-baseline-awake,smooth_pairs,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/smooth-surge-audit-20260909/M400-01-baseline-awake/smooth_pairs,sink,44,2,166,395,408,398,404,666,20,20,0,0,0,86.0313063063063,86.0313063063063,valid,valid,0.129777640481109,0.129777640481109,0,1,0,KnownSignal,08b74a774c340ea6c53b7fed75718a61955e50fb4174286026ec0c29b90d7868,M400-01-baseline-awake,smooth_pairs,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/smooth-surge-audit-20260909/M400-01-baseline-awake/smooth_pairs,sink,44,3,167,431,441,438,441,458,20,20,0,0,0,92.8848253275109,92.8848253275109,valid,valid,0.058960420768078,0.058960420768078,0,1,0,KnownSignal,08b74a774c340ea6c53b7fed75718a61955e50fb4174286026ec0c29b90d7868,M400-01-baseline-awake,smooth_pairs,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/smooth-surge-audit-20260909/M400-01-baseline-awake/smooth_pairs,sink,44,4,168,454,456,454,456,378,20,16,0,4,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,KnownSignal,08b74a774c340ea6c53b7fed75718a61955e50fb4174286026ec0c29b90d7868,M400-01-baseline-awake,smooth_pairs,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/smooth-surge-audit-20260909/M400-01-baseline-awake/smooth_pairs,sink,44,5,169,461,464,461,463,341,20,19,0,1,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,KnownSignal,08b74a774c340ea6c53b7fed75718a61955e50fb4174286026ec0c29b90d7868,M400-01-baseline-awake,smooth_pairs,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/smooth-surge-audit-20260909/M400-01-baseline-awake/smooth_pairs,sink,44,6,170,568,576,572,574,306,20,20,0,0,0,80.8057189542484,80.8057189542484,valid,valid,0.105212817801109,0.105212817801109,0,1,0,KnownSignal,08b74a774c340ea6c53b7fed75718a61955e50fb4174286026ec0c29b90d7868,M400-01-baseline-awake,smooth_pairs,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/smooth-surge-audit-20260909/M400-01-baseline-awake/smooth_pairs,sink,45,1,171,295,311,297,311,843,20,20,0,0,0,98.4597864768683,98.4597864768683,valid,valid,0.0648614002621638,0.0648614002621638,0,1,0,KnownSignal,08b74a774c340ea6c53b7fed75718a61955e50fb4174286026ec0c29b90d7868,M400-01-baseline-awake,smooth_pairs,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/smooth-surge-audit-20260909/M400-01-baseline-awake/smooth_pairs,sink,45,2,172,316,318,316,318,379,20,5,0,15,0,NaN,NaN,insufficient_clean_prebaseline,insufficient_clean_prebaseline,NaN,NaN,NaN,1,0,KnownSignal,08b74a774c340ea6c53b7fed75718a61955e50fb4174286026ec0c29b90d7868,M400-01-baseline-awake,smooth_pairs,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/smooth-surge-audit-20260909/M400-01-baseline-awake/smooth_pairs,sink,46,1,173,297,311,307,309,280,20,20,0,0,0,100.046607142857,100.046607142857,valid,valid,0.076787425860447,0.076787425860447,0,1,0,KnownSignal,08b74a774c340ea6c53b7fed75718a61955e50fb4174286026ec0c29b90d7868,M400-01-baseline-awake,smooth_pairs,BOI_reference
/Users/zcm361/Documents/Github/OxygenDynamicsV2/reference-validation/smooth-surge-audit-20260909/M400-01-baseline-awake/smooth_pairs,sink,47,1,174,342,360,351,358,536,20,20,0,0,0,116.539925373134,116.539925373134,valid,valid,0.15676518520653,0.15676518520653,0,1,0,KnownSignal,08b74a774c340ea6c53b7fed75718a61955e50fb4174286026ec0c29b90d7868,M400-01-baseline-awake,smooth_pairs,BOI_reference
